,uiLogName,variationPercentage,numberOfOccurrancesToBeDiscovered,motifLength,percentageMotifsOverLog,logLength,motifSpots,caseIds,motifsToBeDiscovered
242,LenLog_1_10_1_30_10_5_6000.csv,10,30,10,5,6000,"[5418, 5380, 5282, 5270, 5125, 5075, 4761, 4704, 4513, 4461, 4280, 4260, 4200, 4149, 4139, 4051, 3932, 3873, 3643, 3534, 3071, 2647, 2135, 1758, 1513, 1459, 1262, 739, 244, 119]","[103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000, 103094314000000]",1
243,LenLog_1_20_1_30_10_5_6000.csv,20,30,10,5,6000,"[6178, 6155, 5969, 5312, 5251, 4975, 4514, 3973, 3696, 3683, 3366, 3194, 2151, 2066, 1947, 1916, 1879, 1643, 1367, 1315, 1216, 1200, 1038, 872, 835, 821, 741, 322, 35, 5]","[718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000, 718094955000000]",1
244,LenLog_1_10_1_30_15_5_9000.csv,10,30,15,5,9000,"[8885, 7876, 7761, 7526, 7187, 6588, 6569, 6456, 6348, 6120, 5827, 5764, 5497, 5462, 5335, 4540, 4130, 3684, 3544, 2906, 2077, 1517, 1447, 946, 922, 583, 460, 277, 244, 166]","[226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000, 226032141000000]",1
245,LenLog_1_20_1_30_15_5_9000.csv,20,30,15,5,9000,"[8957, 8905, 8050, 7770, 7659, 7243, 7185, 6306, 6244, 5606, 5403, 4254, 4227, 4194, 4069, 3905, 3659, 3540, 3399, 3351, 3175, 2596, 2480, 2192, 1070, 1038, 937, 909, 661, 101]","[303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000, 303080812000000]",1
246,LenLog_1_10_1_30_20_5_12000.csv,10,30,20,5,12000,"[11713, 11676, 11474, 11091, 11026, 10995, 10679, 10369, 9918, 9778, 9743, 9579, 8267, 7730, 7009, 6977, 6878, 6453, 6353, 6304, 6190, 4848, 4602, 4499, 3350, 3263, 2711, 2100, 398, 240]","[806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000, 806205742000000]",1
247,LenLog_1_20_1_30_20_5_12000.csv,20,30,20,5,12000,"[11844, 11175, 10800, 9852, 8871, 8787, 8729, 8703, 8606, 8561, 8519, 8347, 7874, 6859, 6544, 6295, 5768, 5314, 5024, 4993, 4777, 4007, 3582, 2860, 2224, 1970, 1859, 1771, 1325, 417]","[101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000, 101043056000000]",1
248,LenLog_1_10_1_30_25_5_15000.csv,10,30,25,5,15000,"[14923, 13552, 13303, 13238, 13015, 12341, 12060, 11981, 11880, 9532, 8689, 8603, 8375, 8206, 8164, 7719, 7625, 6715, 6112, 5878, 5500, 4801, 4512, 4216, 3427, 3012, 2905, 2459, 2327, 186]","[718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000, 718192351000000]",1
249,LenLog_1_20_1_30_25_5_15000.csv,20,30,25,5,15000,"[15058, 14984, 14569, 14538, 14176, 13866, 13349, 12897, 11239, 9945, 9358, 9246, 9018, 8961, 8804, 7258, 6840, 5307, 5125, 4891, 4847, 4527, 4493, 3980, 3437, 2028, 1907, 768, 665, 569]","[120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000, 120015644000000]",1
250,LenLog_1_10_1_30_5_10_1500.csv,10,30,5,10,1500,"[1433, 1353, 1332, 1261, 1235, 1219, 1141, 1134, 989, 958, 871, 827, 798, 761, 733, 607, 522, 440, 334, 303, 274, 194, 169, 160, 141, 111, 95, 80, 69, 60]","[621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000, 621221820000000]",1
251,LenLog_1_20_1_30_5_10_1500.csv,20,30,5,10,1500,"[1589, 1518, 1477, 1470, 1439, 1401, 1252, 1240, 1166, 1136, 1082, 1029, 847, 837, 713, 687, 648, 611, 520, 419, 401, 356, 342, 291, 247, 228, 209, 182, 34, 0]","[102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000, 102123153000000]",1
252,LenLog_1_10_1_30_10_10_3000.csv,10,30,10,10,3000,"[2942, 2900, 2856, 2817, 2787, 2702, 2626, 2373, 2322, 2254, 2208, 2189, 2050, 1979, 1859, 1702, 1604, 1566, 1520, 1509, 1367, 1322, 710, 552, 533, 469, 157, 96, 43, 19]","[620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000, 620204817000000]",1
253,LenLog_1_20_1_30_10_10_3000.csv,20,30,10,10,3000,"[3160, 3108, 2987, 2893, 2804, 2707, 2477, 2425, 2352, 2096, 2081, 1903, 1783, 1765, 1109, 1098, 1076, 1034, 824, 773, 750, 733, 634, 572, 560, 507, 435, 393, 286, 226]","[1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000, 1025094825000000]",1
254,LenLog_1_10_1_30_15_10_4500.csv,10,30,15,10,4500,"[4474, 4438, 4383, 4183, 3596, 3525, 3375, 3328, 3193, 3168, 3031, 2832, 2817, 2684, 2485, 2407, 2189, 2168, 1908, 1517, 1422, 1135, 1049, 854, 695, 588, 572, 550, 413, 332]","[928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000, 928115132000000]",1
255,LenLog_1_20_1_30_15_10_4500.csv,20,30,15,10,4500,"[4909, 4799, 4603, 4542, 4329, 4201, 3908, 3808, 3734, 3562, 3213, 3180, 3138, 3089, 2971, 2574, 2307, 2038, 1972, 1890, 1748, 1708, 1466, 1291, 1268, 1145, 1086, 510, 463, 422]","[521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000, 521234805000000]",1
256,LenLog_1_10_1_30_20_10_6000.csv,10,30,20,10,6000,"[4936, 4612, 4411, 4338, 4284, 3975, 3918, 3859, 3746, 2980, 2671, 2637, 2249, 2020, 1755, 1707, 1622, 1596, 1196, 1122, 1044, 981, 790, 542, 506, 401, 369, 340, 169, 47]","[1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000, 1010043101000000]",1
257,LenLog_1_20_1_30_20_10_6000.csv,20,30,20,10,6000,"[6579, 6376, 6321, 5993, 5558, 5144, 4309, 4200, 4078, 3992, 3451, 3358, 3215, 3059, 3039, 2430, 2299, 2189, 2069, 2045, 1905, 1796, 1699, 1608, 1575, 1486, 1404, 1364, 1035, 812]","[823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000, 823153604000000]",1
258,LenLog_1_10_1_30_25_10_7500.csv,10,30,25,10,7500,"[7357, 6861, 6749, 6717, 6623, 6533, 6451, 6266, 6018, 5989, 5748, 5581, 5072, 4343, 3726, 3412, 3270, 3055, 2830, 2286, 2210, 2001, 1975, 1550, 1201, 750, 680, 645, 254, 191]","[726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000, 726040236000000]",1
259,LenLog_1_20_1_30_25_10_7500.csv,20,30,25,10,7500,"[7194, 6779, 6461, 6269, 5878, 5646, 5402, 5276, 4689, 4579, 4498, 4461, 4425, 4272, 3862, 3744, 3590, 3275, 3008, 2363, 1773, 1487, 1411, 1051, 921, 816, 406, 349, 294, 3]","[1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000, 1106094332000000]",1
260,LenLog_1_10_1_60_5_1_30000.csv,10,60,5,1,30000,"[29499, 29200, 29145, 28271, 27600, 27513, 26418, 26320, 26127, 24985, 23589, 22545, 22254, 22117, 19501, 18796, 18760, 18742, 18371, 18339, 17686, 17650, 16582, 16361, 16113, 15219, 15165, 14209, 14003, 13707, 13600, 13307, 12862, 11116, 10915, 10628, 10342, 10073, 8388, 8098, 7952, 7410, 7373, 7014, 6817, 6341, 6203, 6122, 5836, 5569, 5506, 4534, 4328, 3664, 3197, 2959, 1672, 1468, 1135, 858]","[323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000, 323175021000000]",1
261,LenLog_1_20_1_60_5_1_30000.csv,20,60,5,1,30000,"[29927, 27055, 26977, 26424, 26201, 26113, 26050, 25827, 25727, 25607, 25581, 25042, 24211, 24155, 23293, 23016, 22799, 21891, 21446, 21421, 20959, 20822, 20803, 20608, 19720, 17826, 17772, 17566, 17002, 15620, 15289, 14583, 13774, 13595, 13401, 12981, 12795, 11459, 11365, 11052, 10478, 9613, 9257, 9002, 8580, 8560, 7854, 7801, 7005, 6312, 5056, 4906, 4066, 3479, 2587, 2579, 2404, 1897, 694, 94]","[723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000, 723003706000000]",1
262,LenLog_1_10_1_60_10_1_60000.csv,10,60,10,1,60000,"[59765, 59751, 59223, 57370, 56618, 54660, 54530, 52848, 50798, 49813, 49364, 47861, 45511, 45025, 44376, 43075, 42821, 42647, 42533, 41877, 39294, 37653, 36229, 36210, 35982, 34362, 34048, 33172, 28670, 28476, 28322, 27908, 26712, 25608, 24747, 22065, 21940, 18542, 18468, 17642, 16695, 15743, 15677, 15128, 14843, 12860, 12759, 12060, 11751, 11105, 10875, 10527, 7576, 6635, 4771, 3659, 3194, 2291, 1416, 773]","[813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000, 813104155000000]",1
